GEO_ID,STATE_FIPS,CNTY_FIPS,TRACT,CENSUSAREA,STCOFIPS,FIPS,STATE_ABBR,STATE_NAME,COUNTY,LOCATION,TOTPOP,E_TOTPOP,M_TOTPOP,HU,E_HU,M_HU,HH,E_POV,M_POV,E_UNEMP,M_UNEMP,E_PCI,M_PCI,E_NOHSDIP,M_NOHSDIP,AGE65,AGE17,SNGPRNT,MINORITY,E_LIMENG,M_LIMENG,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,GROUPQ,E_P_POV,M_P_POV,E_P_UNEMP,M_P_UNEMP,E_P_PCI,M_P_PCI,E_P_NOHSDIP,M_P_NOHSDIP,P_AGE65,P_AGE17,P_SNGPRNT,P_MINORITY,E_P_LIMENG,M_P_LIMENG,E_P_MUNIT,M_P_MUNIT,E_P_MOBILE,M_P_MOBILE,E_P_CROWD,M_P_CROWD,E_P_NOVEH,M_P_NOVEH,P_GROUPQ,E_PL_POV,E_PL_UNEMP,E_PL_PCI,E_PL_NOHSDIP,S_PL_THEME1,R_PL_THEME1,PL_AGE65,PL_AGE17,PL_SNGPRNT,S_PL_THEME2,R_PL_THEME2,PL_MINORITY,E_PL_LIMENG,S_PL_THEME3,R_PL_THEME3,E_PL_MUNIT,E_PL_MOBILE,E_PL_CROWD,E_PL_NOVEH,PL_GROUPQ,S_PL_THEME4,R_PL_THEME4,S_PL_THEMES,R_PL_THEMES,F_PL_POV,F_PL_UNEMP,F_PL_PCI,F_PL_NOHSDIP,F_PL_THEME1,F_PL_AGE65,F_PL_AGE17,F_PL_SNGPRNT,F_PL_THEME2,F_PL_MINORITY,F_PL_LIMENG,F_PL_THEME3,F_PL_MUNIT,F_PL_MOBILE,F_PL_CROWD,F_PL_NOVEH,F_PL_GROUPQ,F_PL_THEME4,F_PL_TOTAL
1400000US42077005902,42,77,5902,4.206,42077,42077005902,PA,Pennsylvania,Lehigh County,"Census Tract 59.02, Lehigh County, Pennsylvania",1571,1575,181,751,692,55,715,187,179,55,409,23682,3374,152,248,255,300,80,452,0,436,101,49,69,35,17,112,14,16,0,0.11873,0.112828,0.071707,0.533141,23682,3374,0.135593,0.220986,0.162317,0.190961,0.11188811,0.287714,0,0.302777,0.145953,0.069852,0.09971,0.049953,0.02511,0.165424,0.020679,0.023578,0,0.602,0.561,0.5404,0.609,2.3124,0.6211,0.551,0.257,0.704,1.512,0.494,0.773,0,0.773,0.392,0.829,0.838,0.857,0.158,0,2.682,0.703,7.2794,0.6292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US42079214900,42,79,214900,9.961,42079,42079214900,PA,Pennsylvania,Luzerne County,"Census Tract 2149, Luzerne County, Pennsylvania",1456,1346,160,723,672,58,652,160,113,39,437,24416,3885,135,336,290,257,58,56,0,436,0,189,29,28,0,154,90,51,0,0.11887,0.082754,0.057522,0.644239,24416,3885,0.133399,0.331693,0.199175,0.17651,0.08895705,0.038461,0,0.327327,0,0.28125,0.043154,0.041499,0,0.24367,0.142405,0.079094,0,0.602,0.404,0.5006,0.598,2.1046,0.5441,0.819,0.167,0.556,1.542,0.527,0.22,0,0.22,0.082,0,0.729,0,0.725,0,1.454,0.18,5.3206,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US42071014402,42,71,14402,13.826,42071,42071014402,PA,Pennsylvania,Lancaster County,"Census Tract 144.02, Lancaster County, Pennsylvania",4670,4652,271,1732,1794,100,1666,551,200,115,348,23790,2998,721,220,542,1393,139,258,116,411,61,37,121,35,29,110,234,68,0,0.118878,0.042578,0.049805,0.150662,23790,2998,0.237875,0.07121,0.116059,0.298286,0.08343337,0.055246,0.027429,0.097171,0.034002,0.020537,0.067447,0.019143,0.016533,0.062706,0.133409,0.038015,0,0.603,0.295,0.5335,0.9,2.3315,0.6292,0.222,0.938,0.506,1.666,0.647,0.32,0.846,1.166,0.638,0.523,0.78,0.757,0.707,0,2.767,0.74,7.9305,0.7369,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2
1400000US42109070701,42,109,70701,1.516,42109,42109070701,PA,Pennsylvania,Snyder County,"Census Tract 707.01, Snyder County, Pennsylvania",3731,3290,431,1799,1836,233,1679,380,142,134,369,24404,3459,289,282,763,666,165,285,35,409,219,82,0,109,0,154,191,79,177,0.118935,0.040966,0.080335,0.22082,24404,3459,0.119372,0.115599,0.204502,0.178504,0.09827278,0.076387,0.011272,0.131715,0.119281,0.042018,0,0.059368,0,0.094189,0.116819,0.045359,0.04744,0.603,0.646,0.5013,0.525,2.2753,0.6061,0.846,0.177,0.63,1.653,0.634,0.417,0.678,1.095,0.602,0.786,0,0,0.67,0.863,2.319,0.527,7.3423,0.6395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US42045405100,42,45,405100,0.369,42045,42045405100,PA,Pennsylvania,Delaware County,"Census Tract 4051, Delaware County, Pennsylvania",2165,2133,384,1006,1036,93,880,251,136,163,402,17363,4507,338,295,354,587,271,2143,10,422,28,112,0,109,10,110,269,90,0,0.119126,0.060806,0.171398,0.420475,17363,4507,0.242467,0.209213,0.16351,0.271131,0.30795454,0.989838,0.004923,0.207777,0.027027,0.10808,0,0.105212,0.011655,0.128196,0.313519,0.097188,0,0.603,0.932,0.8285,0.905,3.2685,0.8711,0.56,0.873,0.969,2.402,0.994,0.99,0.491,1.481,0.793,0.485,0,0.681,0.893,0,2.059,0.407,9.2105,0.8798,0,1,0,1,2,0,0,1,1,1,0,1,0,0,0,0,0,0,4
1400000US42029305700,42,29,305700,0.312,42029,42029305700,PA,Pennsylvania,Chester County,"Census Tract 3057, Chester County, Pennsylvania",2390,2165,330,839,846,66,795,258,172,193,407,22470,4311,204,304,243,708,157,1424,226,471,46,119,0,109,0,154,122,73,4,0.119168,0.077341,0.162731,0.340997,22470,4311,0.148255,0.220239,0.101673,0.296234,0.19748427,0.595815,0.112103,0.233062,0.054373,0.140597,0,0.128841,0,0.188957,0.149693,0.088446,0.001673,0.604,0.921,0.6045,0.676,2.8055,0.7694,0.151,0.934,0.88,1.965,0.862,0.881,0.966,1.847,0.957,0.607,0,0,0.736,0.477,1.82,0.31,8.4375,0.8054,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,3
1400000US42129801500,42,129,801500,0.36,42129,42129801500,PA,Pennsylvania,Westmoreland County,"Census Tract 8015, Westmoreland County, Pennsylvania",2568,2547,205,1326,1281,73,1129,301,165,47,438,18557,2180,161,313,454,608,160,162,2,422,0,189,0,109,1,109,119,49,0,0.119207,0.06466,0.041926,0.390678,18557,2180,0.093932,0.18251,0.176791,0.23676,0.14171833,0.063084,0.000866,0.182921,0,0.14754,0,0.085089,0.000917,0.099999,0.109174,0.044355,0,0.604,0.205,0.7916,0.389,1.9896,0.4978,0.673,0.692,0.794,2.159,0.962,0.357,0.287,0.644,0.306,0,0,0.414,0.651,0,1.065,0.104,5.8576,0.3608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US42089300101,42,89,300101,25.023,42089,42089300101,PA,Pennsylvania,Monroe County,"Census Tract 3001.01, Monroe County, Pennsylvania",3573,3481,24,1691,1654,130,1295,414,244,195,391,27995,3503,266,270,350,869,132,972,47,412,0,189,85,43,15,111,27,23,5,0.119239,0.070268,0.109983,0.219738,27995,3503,0.111952,0.113357,0.097956,0.243212,0.1019305,0.27204,0.014156,0.124096,0,0.114268,0.05139,0.025681,0.011709,0.086645,0.021077,0.017861,0.001399,0.604,0.807,0.3414,0.486,2.2384,0.5932,0.134,0.741,0.653,1.528,0.511,0.764,0.732,1.496,0.798,0,0.748,0.684,0.162,0.454,2.048,0.402,7.3104,0.6342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US42129807700,42,129,807700,0.649,42129,42129807700,PA,Pennsylvania,Westmoreland County,"Census Tract 8077, Westmoreland County, Pennsylvania",3451,3404,224,1687,1633,96,1517,406,220,139,429,22542,2368,213,256,602,760,139,110,11,422,81,118,9,13,4,110,143,50,11,0.119271,0.064151,0.08682,0.267746,22542,2368,0.090754,0.108935,0.174442,0.220226,0.09162821,0.031874,0.003399,0.130407,0.049601,0.0722,0.005511,0.007954,0.002801,0.07703,0.10014,0.03429,0.003187,0.605,0.692,0.6011,0.368,2.2661,0.6029,0.651,0.541,0.58,1.772,0.725,0.173,0.41,0.583,0.272,0.587,0.518,0.434,0.626,0.553,2.718,0.719,7.3391,0.6389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US42121200000,42,121,200000,85.646,42121,42121200000,PA,Pennsylvania,Venango County,"Census Tract 2000, Venango County, Pennsylvania",3562,3577,171,1719,1634,74,1439,425,126,171,249,20283,1120,335,197,686,768,122,51,6,408,0,189,345,54,19,110,62,26,0,0.119314,0.034895,0.103888,0.151095,20283,1120,0.131424,0.076994,0.192588,0.215609,0.08478109,0.014317,0.001742,0.118501,0,0.115667,0.211138,0.031634,0.013728,0.079476,0.044797,0.018632,0,0.605,0.782,0.7159,0.59,2.6929,0.7334,0.784,0.492,0.521,1.797,0.747,0.025,0.316,0.341,0.132,0,0.966,0.718,0.35,0,2.034,0.396,6.8649,0.5523,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1400000US42091208100,42,91,208100,0.531,42091,42091208100,PA,Pennsylvania,Montgomery County,"Census Tract 2081, Montgomery County, Pennsylvania",2951,2983,19,1173,1211,112,1117,355,176,171,386,25845,3211,307,259,224,786,168,240,8,422,34,159,0,109,29,111,24,110,0,0.119448,0.05921,0.103074,0.232293,25845,3211,0.160901,0.13536,0.075906,0.26635,0.15040286,0.081328,0.002954,0.155834,0.028075,0.13127,0,0.090008,0.025686,0.098291,0.021257,0.097413,0,0.605,0.778,0.4343,0.724,2.5413,0.6943,0.07,0.855,0.816,1.741,0.703,0.434,0.387,0.821,0.425,0.491,0,0.861,0.165,0,1.517,0.199,6.6203,0.5063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US42089300402,42,89,300402,14.815,42089,42089300402,PA,Pennsylvania,Monroe County,"Census Tract 3004.02, Monroe County, Pennsylvania",6430,6442,444,2530,2814,185,2278,761,342,393,367,29073,4246,369,358,745,1554,206,1865,0,436,10,155,114,75,10,110,64,78,0,0.119466,0.053071,0.111997,0.103619,29073,4246,0.079783,0.077155,0.115863,0.241679,0.0904302,0.290046,0,0.072293,0.003553,0.055081,0.040511,0.026519,0.003933,0.043272,0.025177,0.030628,0,0.606,0.817,0.3098,0.303,2.0358,0.5188,0.22,0.732,0.569,1.521,0.503,0.775,0,0.775,0.393,0.284,0.723,0.455,0.197,0,1.659,0.246,5.9908,0.3905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US42121201100,42,121,201100,113.147,42121,42121201100,PA,Pennsylvania,Venango County,"Census Tract 2011, Venango County, Pennsylvania",4835,4752,237,2680,2787,69,1956,538,162,187,249,21767,1529,440,208,1015,948,143,81,3,422,0,189,459,79,0,154,54,31,121,0.119502,0.035502,0.087587,0.116451,21767,1529,0.121917,0.057278,0.209927,0.19607,0.07310838,0.016752,0.000664,0.093424,0,0.067814,0.164693,0.028051,0,0.080543,0.028242,0.016157,0.025025,0.606,0.698,0.6424,0.541,2.4874,0.6787,0.866,0.3,0.401,1.567,0.55,0.046,0.28,0.326,0.125,0,0.928,0,0.225,0.779,1.932,0.357,6.3124,0.4465,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1400000US42021012000,42,21,12000,74.478,42021,42021012000,PA,Pennsylvania,Cambria County,"Census Tract 120, Cambria County, Pennsylvania",6038,5938,245,2726,2636,97,2441,695,181,211,272,19175,824,488,207,1120,1321,209,80,0,436,125,120,127,34,4,109,294,78,126,0.119539,0.030847,0.084501,0.108812,19175,824,0.114125,0.04812,0.185491,0.218781,0.08562064,0.013249,0,0.078318,0.04742,0.04549,0.048179,0.012775,0.001664,0.045359,0.122347,0.032148,0.020867,0.606,0.679,0.7688,0.495,2.5488,0.6974,0.742,0.522,0.528,1.792,0.743,0.016,0,0.016,0.007,0.578,0.741,0.421,0.685,0.751,3.176,0.874,7.5328,0.6762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US42101027000,42,101,27000,0.248,42101,42101027000,PA,Pennsylvania,Philadelphia County,"Census Tract 270, Philadelphia County, Pennsylvania",2326,2633,487,981,978,72,922,315,235,151,432,24593,3021,189,289,264,525,161,2061,94,385,128,89,0,109,0,154,164,89,21,0.119635,0.086465,0.115267,0.328411,24593,3021,0.111111,0.169009,0.113499,0.225709,0.17462039,0.88607,0.040308,0.164946,0.130879,0.09049,0,0.111451,0,0.175398,0.186788,0.099963,0.009028,0.607,0.829,0.4916,0.482,2.4096,0.6543,0.204,0.594,0.856,1.654,0.636,0.944,0.892,1.836,0.952,0.807,0,0,0.793,0.657,2.257,0.495,8.1566,0.7678,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1400000US42043025200,42,43,25200,18.26,42043,42043025200,PA,Pennsylvania,Dauphin County,"Census Tract 252, Dauphin County, Pennsylvania",3778,3559,235,1626,1470,54,1527,413,129,47,394,23641,1992,366,177,644,900,147,126,32,362,37,111,56,35,20,111,79,28,38,0.11964,0.036707,0.030012,0.251581,23641,1992,0.157962,0.075388,0.17046,0.238221,0.09626719,0.03335,0.009641,0.109066,0.02517,0.075504,0.038095,0.023768,0.014556,0.080782,0.057496,0.020178,0.010058,0.607,0.095,0.5426,0.714,1.9586,0.4887,0.614,0.704,0.616,1.934,0.839,0.183,0.645,0.828,0.431,0.476,0.717,0.733,0.442,0.671,3.039,0.832,7.7596,0.7128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US42101000100,42,101,100,0.272,42101,42101000100,PA,Pennsylvania,Philadelphia County,"Census Tract 1, Philadelphia County, Pennsylvania",3478,3042,455,2696,2455,128,2301,364,229,25,463,63771,9467,185,304,188,122,13,588,16,408,1720,222,0,109,0,154,706,191,27,0.119658,0.07312,0.009964,0.184527,63771,9467,0.067223,0.110032,0.054054,0.035077,0.00564971,0.169062,0.005259,0.134119,0.70061,0.082721,0,0.044399,0,0.07575,0.34727,0.087248,0.007763,0.607,0.018,0.0141,0.235,0.8741,0.1511,0.023,0.013,0.009,0.045,0.007,0.657,0.504,1.161,0.637,0.991,0,0,0.907,0.645,2.543,0.631,4.6231,0.1499,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,2
1400000US42129803901,42,129,803901,1.233,42129,42129803901,PA,Pennsylvania,Westmoreland County,"Census Tract 8039.01, Westmoreland County, Pennsylvania",3170,3549,353,1594,1773,103,1485,416,226,45,452,31566,3023,45,379,682,598,120,197,0,436,435,156,0,109,17,113,159,93,66,0.119746,0.064088,0.02647,0.265825,31566,3023,0.016292,0.137212,0.215141,0.188643,0.08080808,0.062145,0,0.131088,0.245346,0.086824,0,0.061477,0.009815,0.065239,0.091801,0.053405,0.02082,0.607,0.072,0.234,0.031,0.944,0.1686,0.884,0.241,0.483,1.608,0.593,0.35,0,0.35,0.136,0.914,0,0.64,0.596,0.75,2.9,0.786,5.802,0.3482,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1400000US42089300304,42,89,300304,38.546,42089,42089300304,PA,Pennsylvania,Monroe County,"Census Tract 3003.04, Monroe County, Pennsylvania",6789,6615,20,3595,3532,303,2356,786,280,437,381,21298,2894,542,283,745,1786,269,2455,88,398,13,156,247,114,101,141,0,154,0,0.119817,0.04267,0.150637,0.129706,21298,2894,0.130665,0.067532,0.109736,0.263072,0.11417657,0.361614,0.01423,0.064358,0.00368,0.044166,0.069932,0.031713,0.043836,0.061018,0,0.06684,0,0.608,0.901,0.6655,0.584,2.7585,0.7566,0.187,0.843,0.715,1.745,0.708,0.813,0.734,1.547,0.82,0.285,0.785,0.944,0,0,2.014,0.39,8.0645,0.7534,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2
1400000US42101035601,42,101,35601,0.784,42101,42101035601,PA,Pennsylvania,Philadelphia County,"Census Tract 356.01, Philadelphia County, Pennsylvania",5439,5233,520,2525,2364,91,2432,612,270,123,479,29406,2615,651,246,1809,801,89,774,419,388,678,150,0,109,15,111,598,137,125,0.119929,0.051885,0.051854,0.201798,29406,2615,0.165691,0.061463,0.332597,0.147269,0.03659539,0.142305,0.081485,0.075012,0.286802,0.062483,0,0.046108,0.006616,0.048962,0.263784,0.05901,0.022982,0.608,0.323,0.2966,0.745,1.9726,0.4934,0.99,0.081,0.052,1.123,0.146,0.612,0.95,1.562,0.834,0.935,0,0.543,0.857,0.766,3.101,0.851,7.7586,0.7121,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,3
1400000US42079215200,42,79,215200,2.864,42079,42079215200,PA,Pennsylvania,Luzerne County,"Census Tract 2152, Luzerne County, Pennsylvania",2967,3004,23,1545,1554,94,1414,359,166,61,410,21809,2599,275,265,625,418,91,378,40,395,87,52,0,109,12,111,209,102,30,0.120026,0.055488,0.037059,0.249023,21809,2599,0.124265,0.119607,0.21065,0.140883,0.06435643,0.127401,0.014104,0.13928,0.055984,0.03329,0,0.070141,0.00827,0.076497,0.144038,0.069879,0.010111,0.608,0.157,0.6402,0.551,1.9562,0.4881,0.869,0.072,0.3,1.241,0.229,0.582,0.731,1.313,0.709,0.613,0,0.593,0.728,0.672,2.606,0.665,7.1162,0.6001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US42005950400,42,5,950400,26.769,42005,42005950400,PA,Pennsylvania,Armstrong County,"Census Tract 9504, Armstrong County, Pennsylvania",2492,2628,157,1090,1127,44,1000,308,161,74,380,21337,1469,177,247,426,529,69,26,7,422,0,189,170,34,5,109,22,17,2,0.120124,0.062365,0.055472,0.284807,21337,1469,0.095161,0.132687,0.170947,0.212279,0.069,0.010433,0.002794,0.168462,0,0.167701,0.150842,0.029588,0.004784,0.104305,0.021052,0.016235,0.000802,0.609,0.376,0.6618,0.396,2.0428,0.5222,0.622,0.463,0.351,1.436,0.41,0.007,0.375,0.382,0.154,0,0.911,0.478,0.162,0.394,1.945,0.363,5.8058,0.3508,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1400000US42083420900,42,83,420900,176.918,42083,42083420900,PA,Pennsylvania,McKean County,"Census Tract 4209, McKean County, Pennsylvania",2183,2132,183,1701,1718,49,967,253,93,105,330,21095,1869,143,248,394,455,94,25,0,436,0,189,374,72,9,110,39,22,0,0.120132,0.042921,0.104477,0.328173,21095,1869,0.095652,0.165684,0.180485,0.208428,0.09720785,0.011452,0,0.218218,0,0.110011,0.217694,0.041446,0.010135,0.12387,0.043918,0.024502,0,0.609,0.785,0.6755,0.398,2.4675,0.6718,0.704,0.424,0.621,1.749,0.711,0.009,0,0.009,0.004,0,0.971,0.651,0.343,0,1.965,0.372,6.1905,0.4237,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1400000US42007601700,42,7,601700,9.976,42007,42007601700,PA,Pennsylvania,Beaver County,"Census Tract 6017, Beaver County, Pennsylvania",3412,3392,52,1419,1417,136,1345,408,235,37,423,21949,1976,257,138,561,652,63,147,11,408,0,189,146,72,9,110,45,39,94,0.120283,0.069256,0.025307,0.289307,21949,1976,0.101141,0.054098,0.164419,0.19109,0.04684014,0.043083,0.003395,0.125925,0,0.13338,0.103034,0.049839,0.007217,0.088208,0.036086,0.03104,0.027549,0.609,0.067,0.6336,0.429,1.7386,0.4102,0.569,0.258,0.116,0.943,0.081,0.248,0.41,0.658,0.319,0,0.844,0.562,0.286,0.792,2.484,0.603,5.8236,0.3539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US42037050700,42,37,50700,1.682,42037,42037050700,PA,Pennsylvania,Columbia County,"Census Tract 507, Columbia County, Pennsylvania",5146,5563,378,2524,2483,136,2303,646,218,223,359,17019,1854,828,248,986,1117,259,349,50,414,80,122,312,114,85,136,414,143,0,0.120567,0.040032,0.089307,0.143333,17019,1854,0.224329,0.065821,0.191605,0.217061,0.112462,0.067819,0.009838,0.081461,0.032219,0.049102,0.125654,0.045393,0.036796,0.058831,0.17922,0.06093,0,0.61,0.707,0.8398,0.88,3.0368,0.8238,0.779,0.508,0.707,1.994,0.883,0.375,0.648,1.023,0.562,0.514,0.88,0.926,0.779,0,3.099,0.851,9.1528,0.8748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1400000US42041011901,42,41,11901,17.959,42041,42041011901,PA,Pennsylvania,Cumberland County,"Census Tract 119.01, Cumberland County, Pennsylvania",5017,4862,201,2072,1898,115,1953,587,308,98,382,27983,2924,486,259,773,1178,148,332,30,394,3,154,388,103,0,154,65,47,0,0.120732,0.063151,0.040714,0.158646,27983,2924,0.15159,0.080167,0.154076,0.234801,0.07578084,0.066175,0.00696,0.091414,0.00158,0.081137,0.204425,0.052835,0,0.083378,0.035192,0.02536,0,0.61,0.193,0.3417,0.691,1.8357,0.4449,0.49,0.675,0.433,1.598,0.583,0.37,0.572,0.942,0.506,0.27,0.961,0,0.276,0,1.507,0.195,5.8827,0.3683,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1400000US42075002900,42,75,2900,0.856,42075,42075002900,PA,Pennsylvania,Lebanon County,"Census Tract 29, Lebanon County, Pennsylvania",3062,3112,17,1348,1406,87,1244,375,186,116,365,20320,1597,277,233,586,734,138,155,0,436,166,88,0,109,22,111,150,143,118,0.120772,0.059897,0.072139,0.22679,20320,1597,0.141398,0.118705,0.191378,0.239712,0.11093247,0.05062,0,0.151494,0.118065,0.062161,0,0.077524,0.016962,0.085574,0.115651,0.109993,0.038536,0.61,0.566,0.714,0.645,2.535,0.6931,0.776,0.715,0.701,2.192,0.969,0.292,0,0.292,0.109,0.783,0,0.762,0.667,0.838,3.05,0.835,8.069,0.7541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US42003488400,42,3,488400,1.438,42003,42003488400,PA,Pennsylvania,Allegheny County,"Census Tract 4884, Allegheny County, Pennsylvania",4453,4611,416,2190,2168,77,2058,557,218,155,416,21861,2349,160,317,864,907,214,538,20,423,104,159,12,19,0,154,243,87,0,0.120798,0.046004,0.069444,0.18607,21861,2349,0.047477,0.094018,0.194026,0.203682,0.10398445,0.120817,0.004465,0.094439,0.04797,0.073319,0.005535,0.008761,0,0.074829,0.118075,0.0418,0,0.611,0.541,0.6383,0.141,1.9313,0.4793,0.795,0.376,0.664,1.835,0.771,0.561,0.469,1.03,0.567,0.582,0.519,0,0.674,0,1.775,0.292,6.5713,0.4962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US42131400400,42,131,400400,30.646,42131,42131400400,PA,Pennsylvania,Wyoming County,"Census Tract 4004, Wyoming County, Pennsylvania",4273,4273,22,1899,1807,148,1675,502,231,153,334,24874,2766,298,302,762,849,124,97,12,422,40,158,224,86,0,154,63,51,119,0.120993,0.05554,0.072961,0.159048,24874,2766,0.100336,0.101476,0.178329,0.198689,0.07402985,0.0227,0.00295,0.103761,0.022136,0.087418,0.123962,0.046497,0,0.095711,0.039154,0.031543,0.027849,0.611,0.576,0.479,0.425,2.091,0.5394,0.685,0.327,0.411,1.423,0.398,0.091,0.387,0.478,0.211,0.456,0.879,0,0.31,0.793,2.438,0.578,6.43,0.4734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US42091200106,42,91,200106,1.477,42091,42091200106,PA,Pennsylvania,Montgomery County,"Census Tract 2001.06, Montgomery County, Pennsylvania",1857,1746,198,997,913,66,865,210,140,29,450,39855,7400,116,272,595,337,30,250,11,423,436,132,0,109,7,110,118,123,4,0.121037,0.07956,0.04374,0.678495,39855,7400,0.090837,0.212855,0.320409,0.181475,0.03468208,0.134625,0.006594,0.253596,0.477546,0.140396,0,0.119386,0.008816,0.138536,0.148614,0.154388,0.002154,0.611,0.224,0.1073,0.369,1.3113,0.2785,0.987,0.191,0.045,1.223,0.218,0.598,0.559,1.157,0.635,0.976,0,0.609,0.734,0.506,2.825,0.764,6.5163,0.4872,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,2
1400000US42007603700,42,7,603700,2.261,42007,42007603700,PA,Pennsylvania,Beaver County,"Census Tract 6037, Beaver County, Pennsylvania",4135,4155,16,1995,2065,121,1897,498,227,42,451,26431,6153,319,265,1031,711,162,155,0,436,133,68,0,109,47,114,118,53,180,0.12105,0.055137,0.020086,0.215673,26431,6153,0.102969,0.085438,0.249334,0.171946,0.08539799,0.037484,0,0.110997,0.064406,0.032712,0,0.052784,0.024028,0.058262,0.060327,0.026829,0.04353,0.612,0.043,0.4064,0.437,1.4984,0.3376,0.949,0.146,0.526,1.621,0.605,0.213,0,0.213,0.079,0.643,0,0.846,0.457,0.853,2.799,0.751,6.1314,0.4121,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1400000US42003461000,42,3,461000,1.531,42003,42003461000,PA,Pennsylvania,Allegheny County,"Census Tract 4610, Allegheny County, Pennsylvania",1084,1140,113,620,656,25,538,138,68,50,362,24673,2928,104,270,223,164,50,139,0,436,8,109,22,16,12,110,78,29,0,0.121052,0.058429,0.085178,0.616392,24673,2928,0.116461,0.302201,0.205719,0.151291,0.0929368,0.128228,0,0.398173,0.012195,0.166157,0.033536,0.024356,0.020797,0.190636,0.135181,0.049547,0,0.612,0.683,0.4872,0.509,2.2912,0.613,0.852,0.09,0.592,1.534,0.519,0.584,0,0.584,0.272,0.372,0.704,0.816,0.71,0,2.602,0.663,7.0112,0.5804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US42009961100,42,9,961100,114.961,42009,42009961100,PA,Pennsylvania,Bedford County,"Census Tract 9611, Bedford County, Pennsylvania",4363,4043,170,1996,2062,62,1728,488,125,135,291,19841,1142,474,130,863,969,121,76,0,436,33,156,271,50,0,154,95,33,0,0.121091,0.030593,0.076056,0.163858,19841,1142,0.158953,0.04313,0.197799,0.222094,0.07002314,0.017419,0,0.112719,0.016003,0.075653,0.131425,0.023924,0,0.089378,0.055136,0.018989,0,0.612,0.609,0.7387,0.717,2.6767,0.7306,0.813,0.558,0.367,1.738,0.699,0.05,0,0.05,0.023,0.409,0.89,0,0.425,0,1.724,0.271,6.1887,0.4227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US42011011200,42,11,11200,0.592,42011,42011011200,PA,Pennsylvania,Berks County,"Census Tract 112, Berks County, Pennsylvania",4212,4210,23,1738,1843,320,1625,423,228,73,440,22345,2438,815,255,735,975,258,1273,140,387,179,91,12,18,12,111,176,81,410,0.121377,0.062775,0.04108,0.247492,22345,2438,0.264696,0.079981,0.174501,0.231481,0.15876923,0.302231,0.03556,0.098291,0.097124,0.046406,0.006511,0.009701,0.007853,0.072633,0.115183,0.049827,0.09734,0.612,0.196,0.612,0.924,2.344,0.6311,0.652,0.65,0.83,2.132,0.953,0.783,0.877,1.66,0.873,0.739,0.541,0.584,0.666,0.923,3.453,0.938,9.589,0.9115,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2
